,objectid,x,y,date_updte,address,city,state,zipcode,fac_name,fac_type,ferry_t,ferry_i,bus_t,bus_i,bus_code_s,bus_supp,rail_i,rail_c,rail_h,rail_light,air_serve,bike_share,bike_sys,i_service,t_service,modes_serv,mode_bus,mode_air,mode_rail,mode_ferry,mode_bike
1472,7040,-87.93234,44.47242,09/14/16,1550 Emerald Court,Green Bay,WI,54311,,2,3,3,0.0,1,0,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1473,7048,-77.94556,35.386882,09/14/16,1000 N Spence Ave,Goldsboro,NC,27534,Curbside bus stop,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1474,7064,-111.64068999999999,35.19223,09/14/16,880 E Butler Ave,Flagstaff,AZ,86001,Flagstaff Transportation,2,3,3,1.0,1,1,3,0,3,3,3,0,3,,1,1,1,1,0,0,0,0
1475,7066,-78.791041,35.085834000000006,09/14/16,3319 Murphy,Fayetteville,NC,28312,Curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
1476,7067,-78.87042,35.047787,09/14/16,147 Old Wilmington Rd,Fayetteville,NC,28301,Curbside bus stop,2,3,3,1.0,1,3,3,0,3,3,3,0,3,,1,1,1,1,0,0,0,0
1477,7068,-78.824585,35.008022,09/14/16,1960 Cedar Creek Rd,Fayetteville,NC,28312,Curbside bus stop,2,3,3,1.0,1,3,3,0,3,3,3,0,3,,1,1,1,1,0,0,0,0
1478,7072,-118.79982,39.476067,09/14/16,1960 W Williams St,Fallon,NV,89406,Jacksons Texaco,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1479,7079,-114.066423,40.739763,09/14/16,1200 W Wendover Blvd,Wendover,NV,89883,Pilot Travel Center,2,3,3,3.0,1,3,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
1480,7083,-91.50531,44.796479999999995,09/14/16,Garfield and University Dr,Eau Claire,WI,54701,Towers Hall,2,3,3,1.0,1,1,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1481,7084,-75.31510899999999,41.0385,09/14/16,Rte 715 and Interstate 80,Poconos,PA,18372,curbside bus stop,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1482,7085,-75.223984,40.989219,09/14/16,911 Stroud Mall,Stroudsburg,PA,18360,,2,3,3,1.0,1,3,3,3,3,3,3,3,3,,1,1,1,1,0,0,0,0
1483,7086,-75.27977,40.954792,09/14/16,4300 Manor Dr,Stroudsburg,PA,18360,Sunoco,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1484,7087,-75.390876,41.099983,09/14/16,250 Kalahari Blvd,Pocono Manor,PA,18349,Kalahari Resorts and Conventions,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1485,7088,-75.445153,40.976791,09/14/16,Rte 115 and State Rd,EfFt,PA,18330,Park and Ride,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1486,7089,-75.39450699999999,40.925931,09/14/16,rte 715,Brodheadsville,PA,18322,Fire House,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1487,7093,-78.90754,35.996590999999995,09/14/16,Willard St. outside of Durham Station Transportation Center,Charlotte,NC,27701,Curbside bus stop,2,3,3,1.0,1,3,3,0,3,3,3,3,3,,1,1,1,1,0,0,0,0
1488,7094,-78.94498,36.018776,09/14/16,3414 Hillsborough Rd,Durham,NC,27705,Curbside bus stop,2,3,3,1.0,1,3,3,0,3,3,3,3,3,,1,1,1,1,0,0,0,0
1489,7096,-92.07698,46.706112,09/14/16,2916 Hill Ave,Superior,WI,54880,,2,3,3,1.0,1,0,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1490,7097,-92.087524,46.71931,09/14/16,1605 Caitlin Ave,Superior,WI,54880,Yellowjacket Union,2,3,3,1.0,1,0,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1491,7111,-84.275085,39.81916,09/14/16,2075 Shiloh Springs Rd,Trotwood,OH,45426,Greater Dayton Rta,2,3,3,2.0,1,1,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1492,7112,-84.20476,39.89032,09/14/16,420 E National Rd,Vandalia,OH,45377,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1493,7113,-84.191376,39.89094,09/14/16,22 Ranchview Dr,Vandalia,OH,45377,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1494,7131,-82.446304,40.07069,09/14/16,1179 University Dr,Newark,OH,43055,Central Ohio Technical College,2,3,3,0.0,1,0,3,3,3,3,3,0,0,,1,0,1,1,0,0,0,0
1495,7132,-82.714929,40.494828999999996,09/14/16,6148 OH-95,Gilead,OH,43338,Wendy's,2,3,3,0.0,1,0,3,3,3,3,3,0,0,,1,0,1,1,0,0,0,0
1496,7133,-83.342036,40.240455,09/14/16,16350 Allenby Dr,Marysville,OH,43040,Village Pantry,2,3,3,0.0,1,0,3,3,3,3,3,0,0,,1,0,1,1,0,0,0,0
1497,7134,-82.40862,39.540115,09/14/16,4 E Main St,Logan,OH,43138,North Fitness Center,2,3,3,0.0,1,0,3,3,3,3,3,0,0,,1,0,1,1,0,0,0,0
1498,7135,-82.921242,39.973184,09/14/16,40 W University Ave,Cincinnati,OH,45221,University of Cincinnati,2,3,3,0.0,1,0,3,3,3,3,3,0,0,,1,0,1,1,0,0,0,0
1499,7136,-83.007614,39.997726,09/14/16,1739 N High St,Columbus,OH,43210,Ohio State University  Studen Union,2,3,3,1.0,1,0,3,3,3,3,3,0,0,,1,1,1,1,0,0,0,0
1500,7137,-82.99391,39.958138,09/14/16,213 E Rich St,Columbus,OH,43215,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,0,,1,1,1,1,0,0,0,0
1501,7138,-82.94553,39.948456,09/14/16,1937 E Livingston Ave,Columbus,OH,43209,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,0,,1,1,1,1,0,0,0,0
1502,7139,-82.995735,39.956288,09/14/16,139 E Main St,Columbus,OH,43215,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,2,,1,1,1,1,0,0,0,0
1503,7140,-82.99705,39.95778,09/14/16,E Rich St and S 3rd St,Columbus,OH,43215,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,0,,1,1,1,1,0,0,0,0
1504,7141,-83.00741,39.996827,09/14/16,High St and 12th Ave,Columbus,OH,43201,curbside bus stop,2,3,3,1.0,1,0,3,3,3,3,3,0,0,,1,1,1,1,0,0,0,0
1505,7149,-81.77722,41.418438,09/14/16,12800 Brookpark,Parma,OH,44130,Buy Tkts-barons Bus Corp,2,3,3,1.0,1,3,3,0,3,0,0,0,3,,1,1,1,1,0,0,0,0
1506,7150,-82.10391,41.36857,09/14/16,40 East Ave,Elyria,OH,44035,Lorain County Transportation and Community Center,2,3,3,0.0,1,3,3,0,3,0,0,0,3,,1,0,1,1,0,0,0,0
1507,7151,-81.65401999999999,41.316853,09/14/16,375 Treeworth Blvd,Broadview Heights,OH,43724,Great Day,2,3,3,1.0,1,3,3,0,3,0,0,0,3,,1,1,1,1,0,0,0,0
1508,7152,-81.67429,41.500244,09/14/16,2115 E 22nd St,Cleveland,OH,44115,curbside bus stop,2,3,3,1.0,1,3,3,0,3,0,0,0,3,,1,1,1,1,0,0,0,0
1509,7160,-84.73451999999999,39.507256,09/14/16,550 E Spring St,Oxford,OH,45056,Miami University,2,3,3,0.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1510,7161,-84.11661,39.070366,09/14/16,1981 James Sauls Sr Dr,Batavia,OH,45103,University of Cincinnati East,2,3,3,0.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1511,7162,-84.46566,39.30085,09/14/16,12089 Princeton Pike,Cincinnati,OH,45246,curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1512,7163,-84.50773000000001,39.10716,09/14/16,419 E Court St,Cincinnati,OH,45202,curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1513,7164,-84.393974,39.29197,09/14/16,11974 Lebanon Rd,Sharonville,OH,45241,curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1514,7165,-84.526566,39.102627000000005,09/14/16,691 Gest St,Cincinnati,OH,45203,curbside bus stop,2,3,3,2.0,1,3,3,0,3,3,3,0,0,,1,0,1,1,0,0,0,0
1515,7168,-87.639618,41.876758,09/14/16,Van Buren St & Canal St,Chicago,IL,60606,Van Buren & Canal Bus Stop,2,0,3,1.0,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,0,0,0
1516,7171,-80.83758,35.269596,09/14/16,3807 Statesville Ave,Charlotte,NC,28206,Curbside bus stop,2,3,3,1.0,1,3,3,0,3,3,0,0,0,,1,1,1,1,0,0,0,0
1517,7172,-81.188327,35.286396999999994,09/14/16,2001 N Chester St,Gastonia,NC,28052,Curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1518,7173,-80.999009,35.773953000000006,09/14/16,1978 Old Mountain Rd,Statesville,NC,28625,Backyard Stop N Go,2,3,3,0.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1519,7174,-80.8916,35.244285999999995,09/14/16,3301-400 Freedom Dr,Charlotte,NC,28208,Curbside bus stop,2,3,3,2.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1520,7175,-80.58706,35.46432,09/14/16,1145 Copperfield Blvd NE,Concord,NC,28083,Curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1521,7176,-81.133341,35.266519,09/14/16,516 Cox Rd,Gastonia,NC,28054,Curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1522,7177,-80.71283000000001,35.366306,09/14/16,7810 Lyles Ln NW,Concord,NC,28027,Curbside bus stop,2,3,3,0.0,1,3,3,0,3,3,0,0,0,,1,0,1,1,0,0,0,0
1523,7191,-119.76594399999999,39.167158,09/14/16,220 E Robinson St,Carson City,NV,89701,,2,3,3,1.0,1,3,3,3,3,3,3,3,3,,1,1,1,1,0,0,0,0
1524,7192,-119.76697,39.16685,09/14/16,507 N Carson St,Carson City,NV,89701,Carson Nugget,2,3,3,1.0,1,3,3,3,3,3,3,3,3,,1,1,1,1,0,0,0,0
1525,7195,-81.576825,40.006986,09/14/16,2102 Southgate Pkwy,Cambridge,OH,43725,Sheetz,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1526,7198,-79.502266,36.070744,09/14/16,3141 Garden Rd,Burlington,NC,27215,Curbside bus stop,2,3,3,3.0,1,3,3,0,3,3,3,3,3,,1,0,1,1,0,0,0,0
1527,7202,-78.791094,41.663843,09/14/16,5509 U.S. 6,Kane,PA,16735,,2,3,3,0.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1528,7203,-78.653076,41.93188,09/14/16,573 South Ave,Bradford,PA,16701,,2,3,3,2.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1529,7207,-81.67683000000001,36.215472999999996,09/14/16,217-299 Brown St,Boone,NC,28607,,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1530,7209,-76.348015,41.233284000000005,09/14/16,78 Moss Rd,Benton,PA,17814,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1531,7210,-76.45209,41.00708,09/14/16,417 Lightstreet Rd,Bloomsburg,PA,17815,curbside bus stop,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1532,7231,-88.732587,43.632872,09/14/16,121 E Main St,Waupun,WI,53963,,2,3,3,3.0,1,0,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1533,7251,-81.95372900000001,39.400903,09/14/16,17286 State Route 247,Amesville,OH,45764,Marathon Station,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1534,7258,-80.76424499999999,41.875485999999995,09/14/16,2849 G.H Dr,Ashtabula,OH,44004,McDonalds,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1535,7259,-82.233225,40.629258,09/14/16,501 S Market St,Loudonville,OH,44842,McDonalds,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1536,7271,-78.43387,40.42523,09/14/16,1209 5th Ave,Duncansville,PA,16635,,2,3,3,0.0,1,3,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
1537,7274,-75.828476,40.941590000000005,09/14/16,43 Carbon St,Weatherly,PA,18255,,2,3,3,0.0,1,0,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1538,7275,-75.88485,40.831383,09/14/16,22 W Patterson St,Lansford,PA,18232,,2,3,3,0.0,1,0,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1539,7276,-75.4031,40.757090000000005,09/14/16,1359 Main St,Bath,PA,18014,,2,3,3,0.0,1,0,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1540,7277,-75.70204,41.071651,09/14/16,PA Rte 940 and I-476,White Haven,PA,18661,McDonalds,2,3,3,0.0,1,1,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1541,7278,-75.718222,40.859188,09/14/16,300 Mauch Chunk Street,Leighton,PA,18325,Bagel Bunch,2,3,3,0.0,1,0,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1542,7279,-75.88542199999999,40.831065,09/14/16,,Lansford,PA,18232,Turkey Hill Mini Mart,2,3,3,0.0,1,0,3,3,0,3,3,0,3,,1,0,1,1,0,0,0,0
1543,7304,-78.629745,41.57713,09/14/16,5861 Glen Hazel Rd,Wilcox,PA,15870,,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1544,7317,-75.19673,41.46633,09/14/16,2893a Owego Turnpike,Hawley,PA,18428,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1545,7318,-77.065804,41.678173,09/14/16,115 Lynd St,Blossburg,PA,16912,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1546,7347,-82.936429,39.052393,09/14/16,8309 German Rd,Piketon,OH,45690,Crossroads,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1547,7348,-83.60815,40.6439,09/14/16,350 S Main St,Kenton,OH,43326,Marathon Gas Station,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1548,7371,-77.23719,40.564384000000004,09/14/16,20 W Main St,Thompsontown,PA,17094,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1549,7372,-77.375534,40.578507,09/14/16,9 Stop Plaza Dr,Mifflintown,PA,17059,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1550,7390,-109.10521899999999,32.721375,09/14/16,221 US Hwy 79,Duncan,AZ,85534,Hotel Duncan,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1551,7399,-80.033404,34.963026,09/14/16,2458 US 74 East,Wadesboro,NC,28170,Mcrae Construction,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1552,7400,-78.721954,34.333187,09/14/16,290 Legion Dr,Whiteville,NC,28472,Columbia County Transit,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1553,7401,-118.47255200000001,40.179624,09/14/16,150 Main St,Lovelock,NV,89419,Lovelock Chevron,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1554,7402,-118.62361999999999,38.525112,09/14/16,540 F St,Hawthorne,NV,89701,El Capitan Casino,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1555,7424,-84.104309,41.418063000000004,09/14/16,900 American Rd,Napoleon,OH,43545,Petro Gas Station,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1556,7425,-81.53041,39.738434000000005,09/14/16,16761 Mcconnelsville Rd,Caldwell,OH,43724,Park and Ride,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1557,7429,-80.1944,39.8817,09/14/16,131 Kiger Rd,Waynesburg,PA,15370,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1558,7430,-78.556179,41.430099,09/14/16,Depot St and Lawrence St,St Marys,PA,15857,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1559,7431,-78.97595,40.945570000000004,09/14/16,122 Cherry St,Puxsutawney,PA,15767,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1560,7432,-77.12841999999999,41.564475,09/14/16,8130-8198 Hwy 414,Liberty,PA,16930,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1561,7433,-78.878527,40.969526,09/14/16,221 Thompson St,Brookville,PA,15825,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1562,7434,-78.972206,40.945834999999995,09/14/16,222 N Findley St,Puxsutawney,PA,15767,flag stop,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1563,7435,-79.393425,41.189827,09/14/16,22352 Route 68,Clarion,PA,16214,curbside bus stop,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1564,7460,-91.41351,46.564953,09/14/16,701-717 W Mill St,Iron River,WI,54847,,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1565,7477,-112.144049,36.053275,09/19/16,,Grand Canyon,AZ,86023,Maswick Lodge,2,3,3,0.0,1,1,3,0,3,3,3,0,3,,1,0,1,1,0,0,0,0
1566,7487,-80.00621600000001,35.957156,09/16/16,100 W High St,High Point,NC,27260,,2,3,3,1.0,1,3,3,0,3,3,3,0,3,,1,1,1,1,0,0,0,0
1567,7488,-78.00287,35.385771999999996,09/16/16,103 North Carolina St,Goldsboro,NC,27530,GWTA Transfer Center,2,3,3,3.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1568,7489,-77.370103,35.613794,09/16/16,2nd St and Reade St,Greenville,NC,27834,,2,3,3,1.0,1,3,3,3,3,3,3,0,3,,1,1,1,1,0,0,0,0
1569,7490,-77.584127,35.244051,09/16/16,101 East Bern Rd,Kinston,NC,28504,,2,3,3,3.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1570,7491,-76.92649,34.891199,09/16/16,201 Tourist Center Dr,Havelock,NC,28532,Tourism and Event Center,2,3,3,3.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1571,7492,-77.419816,34.749047999999995,09/16/16,830 New Bridge St,Jacksonville,NC,28540,adjacent to Speedway gas station,2,3,3,2.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1572,7493,-76.715663,34.721509999999995,09/19/16,1001 Arendell St,Morehead City,NC,28557,,2,3,3,0.0,1,3,3,3,3,3,3,3,3,,1,0,1,1,0,0,0,0
1573,7494,-77.037172,35.104494,09/16/16,203 S Front St,New Bern,NC,28560,Convention Center,2,3,3,3.0,1,3,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1574,7498,-88.988761,42.489934000000005,09/16/16,15766 Manchester Rd,South Beloit,WI,61080,,2,3,3,2.0,1,1,3,3,3,3,3,0,3,,1,0,1,1,0,0,0,0
1575,7830,-110.95530910000001,32.23379104,07/01/18,,Tucson,AZ,85719,2nd St & Olive Av,8,3,3,2.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1576,7831,-110.9582236,32.23168843,07/01/18,,Tucson,AZ,85719,University & Tyndall Av,8,3,3,1.0,0,3,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
1577,7832,-110.94647590000001,32.23729237,07/01/18,,Tucson,AZ,85719,Helen St & Warren Av,8,3,3,0.0,0,3,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
1578,7833,-110.9475449,32.23384123,07/01/18,,Tucson,AZ,85719,2nd St & Cherry Av,8,3,3,2.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1579,7834,-110.950657,32.23381454,07/01/18,,Tucson,AZ,85719,2nd St & Highland Av,8,3,3,2.0,0,3,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
1580,7835,-110.96438500000001,32.23166576,07/01/18,,Tucson,AZ,85705,University & 3rd Av,8,3,3,1.0,0,3,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
1581,7836,-110.9656138,32.22981479,07/01/18,,Tucson,AZ,85705,4th Av & 5th St,8,3,3,0.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1582,7837,-110.9655933,32.22713653,07/01/18,,Tucson,AZ,85705,4th Av & 7th St,8,3,3,0.0,0,3,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
1583,7838,-110.96556880000001,32.22411203,07/01/18,,Tucson,AZ,85705,4th Av & 9th St,8,3,3,0.0,0,3,3,0,3,3,1,0,1,,0,1,2,0,0,1,0,1
1584,7839,-110.96836850000001,32.22115614,07/01/18,,Tucson,AZ,85701,Broadway Bl & 6th Av,8,3,3,2.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1585,7840,-110.96833059999999,32.22201081,07/01/18,,Tucson,AZ,85701,Congress St & 6th Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1586,7841,-110.9710172,32.22185859,07/01/18,,Tucson,AZ,85701,Congress St & Stone Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1587,7842,-110.9708861,32.22099486,07/01/18,,Tucson,AZ,85701,Broadway Bl & Stone Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1588,7843,-110.9726469,32.22170555,07/01/18,,Tucson,AZ,85701,Congress St & Church Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1589,7844,-110.97568030000001,32.22142051,07/01/18,,Tucson,AZ,85701,Broadway Bl & Granada Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1590,7845,-110.98049099999999,32.21716478,07/01/18,,Tucson,AZ,85745,Cushing St & Frontage Rd,8,3,3,0.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1591,7846,-110.98426599999999,32.2177037,07/01/18,,Tucson,AZ,85745,Cushing St & Avendida del Cenvento,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1592,7847,-110.98524599999999,32.21990336,07/01/18,,Tucson,AZ,85745,Avenida del Convento & Congress St,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1593,7848,-110.9655465,32.22172893,07/01/18,,Tucson,AZ,85705,"Plaza Centro Garage, Toole Av",8,3,3,0.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1594,7849,-110.97271640000001,32.22106542,07/01/18,,Tucson,AZ,85701,Broadway Bl & Church Av,8,3,3,1.0,0,3,3,0,3,3,1,0,1,,0,1,3,1,0,1,0,1
1595,7850,-110.97767320000001,32.21769104,07/01/18,,Tucson,AZ,85701,Granada Av & Cushing St,8,3,3,0.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1596,7851,-110.97731740000002,32.21775967,07/01/18,,Tucson,AZ,85701,Granada Av & Cushing St,8,3,3,0.0,0,3,3,0,3,3,1,0,0,,0,1,1,0,0,1,0,0
1597,7852,-110.97539209999998,32.22129697,07/01/18,,Tucson,AZ,85701,Broadway Bl & Granada Av,8,3,3,1.0,0,3,3,0,3,3,1,0,0,,0,1,2,1,0,1,0,0
1598,9582,-80.83978,35.22443,07/05/16,411 E. Trade Street,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,3,1,0,1,0,1
1599,9583,-80.83855,35.22716,07/05/16,300 E. 7th Street,Charlotte,NC,28202,,12,3,3,2.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,2,0,0,1,0,1
1600,9584,-80.8463,35.2213,08/12/19,400 E. Stonewall St.,Charlotte,NC,28202,Whole Foods,12,3,3,1.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,3,1,0,1,0,1
1601,9585,-80.85576999999999,35.215509999999995,07/05/16,1509 Camden Rd.,Charlotte,NC,28203,,12,3,3,2.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,2,0,0,1,0,1
1602,9586,-80.85871,35.212379999999996,07/05/16,100 West Blvd.,Charlotte,NC,28203,,12,3,3,1.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,3,1,0,1,0,1
1603,9587,-80.86882,35.20028,07/05/16,129 New Bern St.,Charlotte,NC,28209,,12,3,3,1.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,3,1,0,1,0,1
1604,9588,-80.85076,35.22152,07/05/16,941 S. Tryon St.,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,1,0,1,Charlotte B-cycle,0,1,3,1,0,1,0,1
1605,9589,-80.85088,35.23187,07/05/16,725 W. 4th St.,Charlotte,NC,28202,,12,3,3,1.0,2,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1606,9590,-80.84356,35.22518,07/05/16,401 South College St.,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,2,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1607,9591,-80.84399,35.23162,07/05/16,410 W. 6th St.,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1608,9592,-80.83742,35.20293,07/05/16,1101 Blythe Blvd.,Charlotte,NC,28203,,12,3,3,1.0,0,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1609,9593,-80.84631,35.2232,07/05/16,501 S. College Street,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,2,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1610,9594,-80.82692,35.21396,07/05/16,1532 Elizabeth Ave.,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
1611,9595,-80.84509,35.190459999999995,07/05/16,2399 Freedom Park Service Rd.,Charlotte,NC,28203,,12,3,3,0.0,0,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,0,1,0,0,0,0,1
1612,9596,-80.85104,35.23403,07/05/16,898 W. Trade Street,Charlotte,NC,28202,,12,3,3,1.0,0,3,3,0,3,3,0,0,1,Charlotte B-cycle,0,1,2,1,0,0,0,1
